order_id,order_date,customer_id,total_amount,product_category,product_name,quantity,customer_age,customer_gender,region,sales_channel,order_status,cost_of_goods_sold,gross_margin
19105,2024-10-12,2254,184.48,Home Goods,Candle Set,2,37,Male,Latin America,Website,Delivered,120.17,64.30999999999999
17314,2024-10-12,3665,47.65,Electronics,Smart Watch,5,43,Male,Europe,Website,Shipped,34.71,12.939999999999998
19723,2024-10-12,2903,127.47,Apparel,T-Shirt,2,25,Male,N. America,Website,Shipped,90.89,36.58
10107,2024-10-12,2339,132.59,Food & Beverage,Coffee Subscription,4,36,Not Specified,Europe,Website,Shipped,70.92,61.67
16161,2024-10-12,5110,156.88,Home Goods,Candle Set,2,38,Male,N. America,Website,Shipped,92.39,64.49
19604,2024-10-12,4857,126.76,Sports,Dumbbell Set,1,54,Male,Europe,Website,Shipped,64.8,61.96000000000001
16944,2024-10-13,3853,72.93,Books & Media,E-Reader,4,26,Female,Asia-Pacific,Affiliate,Shipped,52.59,20.340000000000003
12824,2024-10-13,3112,100.67,Apparel,T-Shirt,5,53,Male,N. America,Mobile App,Shipped,66.42,34.25
18008,2024-10-13,5405,69.15,Electronics,Smart Watch,3,56,Female,Asia-Pacific,Website,Shipped,43.59,25.560000000000002
17397,2024-10-13,5015,61.23,Sports,Running Shoes,4,32,Female,Asia-Pacific,Mobile App,Shipped,40.07,21.159999999999997
17076,2024-10-13,4559,112.4,Sports,Yoga Mat,4,29,Female,N. America,Website,Cancelled,65.56,46.84
15732,2024-10-13,3641,63.85,Electronics,Wireless Earbuds,4,33,Female,Europe,Mobile App,Shipped,43.42,20.43
11188,2024-10-13,3603,125.03,Electronics,Wireless Earbuds,2,53,Female,Latin America,Website,Returned,78.22,46.81
12738,2024-10-13,5416,77.09,Books & Media,Best-Seller Novel,3,42,Non-Binary,Asia-Pacific,Website,Shipped,47.48,29.610000000000007
19742,2024-10-13,5398,88.09,Apparel,Denim Jeans,4,43,Male,Latin America,Website,Shipped,56.87,31.220000000000006
10785,2024-10-13,4497,70.51,Sports,Dumbbell Set,3,44,Female,N. America,Website,Shipped,44.56,25.950000000000003
11096,2024-10-13,4513,156.31,Apparel,Winter Jacket,4,49,Female,N. America,Website,Shipped,81.68,74.63
12399,2024-10-13,5049,79.46,Sports,Dumbbell Set,4,42,Female,Europe,Website,Delivered,50.02,29.43999999999999
12910,2024-10-13,4127,112.25,Apparel,Denim Jeans,3,48,Female,N. America,Mobile App,Shipped,60.1,52.15
17765,2024-10-13,3243,145.2,Food & Beverage,Coffee Subscription,3,60,Male,N. America,Affiliate,Shipped,95.07,50.129999999999995
14344,2024-10-13,3555,144.82,Home Goods,Air Fryer,1,61,Female,Asia-Pacific,Website,Delivered,85.9,58.91999999999999
16281,2024-10-13,3424,118.19,Sports,Dumbbell Set,2,54,Female,Latin America,Affiliate,Shipped,68.3,49.89
18601,2024-10-13,2284,168.87,Home Goods,Air Fryer,2,39,Female,Europe,Website,Shipped,95.95,72.92
10528,2024-10-13,3558,100.29,Food & Beverage,Coffee Subscription,4,54,Female,Europe,Website,Delivered,70.9,29.39
13959,2024-10-13,3013,122.03,Apparel,Denim Jeans,3,34,Non-Binary,N. America,Website,Shipped,64.59,57.44
17466,2024-10-13,2863,104.06,Apparel,Winter Jacket,5,41,Not Specified,Asia-Pacific,Affiliate,Shipped,54.55,49.510000000000005
14510,2024-10-13,5088,68.66,Electronics,Wireless Earbuds,3,58,Female,Europe,Mobile App,Shipped,37.23,31.43
12148,2024-10-13,3278,75.9,Books & Media,Vinyl Record,2,23,Male,N. America,Website,Delivered,39.06,36.84
17727,2024-10-13,3683,69.18,Home Goods,Air Fryer,5,23,Male,Asia-Pacific,Website,Shipped,44.81,24.370000000000005
18126,2024-10-13,5114,211.58,Books & Media,E-Reader,1,35,Male,N. America,Website,Delivered,137.01,74.57000000000002
18279,2024-10-13,2316,58.61,Sports,Yoga Mat,5,36,Male,Asia-Pacific,Mobile App,Shipped,43.29,15.32
19752,2024-10-14,5007,66.07,Books & Media,Vinyl Record,3,21,Female,Asia-Pacific,Mobile App,Shipped,35.63,30.43999999999999
11220,2024-10-14,2270,127.5,Books & Media,Vinyl Record,2,36,Not Specified,Asia-Pacific,Website,Returned,71.11,56.39
18994,2024-10-14,4097,112.56,Sports,Running Shoes,5,51,Not Specified,Asia-Pacific,Website,Shipped,84.03,28.53
16459,2024-10-14,5307,70.85,Sports,Dumbbell Set,3,39,Not Specified,Europe,Mobile App,Delivered,41.68,29.169999999999995
14267,2024-10-14,2690,108.54,Electronics,Wireless Earbuds,2,65,Male,Europe,Website,Cancelled,66.04,42.5
16505,2024-10-14,3022,126.31,Books & Media,E-Reader,5,23,Female,Asia-Pacific,Mobile App,Shipped,85.22,41.09
11671,2024-10-14,3419,99.12,Home Goods,Robot Vacuum,1,52,Male,N. America,Website,Cancelled,56.59,42.53
19222,2024-10-14,3707,104.41,Books & Media,Best-Seller Novel,5,29,Male,Europe,Website,Shipped,73.66,30.75
18566,2024-10-14,3330,164.12,Electronics,Laptop,4,60,Not Specified,Europe,Mobile App,Delivered,105.04,59.08
11406,2024-10-14,4690,72.45,Apparel,T-Shirt,5,53,Female,Europe,Mobile App,Shipped,51.9,20.550000000000004
14961,2024-10-14,3622,90.56,Electronics,Wireless Earbuds,5,47,Female,Europe,Mobile App,Shipped,46.78,43.78
11960,2024-10-14,2552,149.73,Books & Media,Vinyl Record,2,67,Male,N. America,Mobile App,Shipped,84.29,65.43999999999998
18453,2024-10-14,5368,134.31,Electronics,Wireless Earbuds,5,24,Not Specified,N. America,Affiliate,Shipped,81.64,52.67
11500,2024-10-14,3620,-0.57,Sports,Yoga Mat,2,49,Male,Asia-Pacific,Website,Shipped,-0.35,-0.21999999999999997
12823,2024-10-14,3390,-9.98,Apparel,Winter Jacket,2,59,Male,N. America,Affiliate,Shipped,-5.58,-4.4
15397,2024-10-14,4249,23.9,Apparel,Winter Jacket,3,68,Female,N. America,Mobile App,Shipped,13.58,10.319999999999999
17693,2024-10-14,2626,78.85,Food & Beverage,Coffee Subscription,3,33,Male,N. America,Mobile App,Cancelled,56.32,22.529999999999994
16653,2024-10-14,5071,100.0,Food & Beverage,Protein Bars,2,64,Male,Latin America,Affiliate,Shipped,60.06,39.94
16051,2024-10-14,2360,102.34,Books & Media,E-Reader,4,54,Female,N. America,In-Store Pickup,Cancelled,66.56,35.78
12435,2024-10-14,3862,70.82,Apparel,Winter Jacket,2,53,Male,N. America,Website,Shipped,52.73,18.089999999999996
17941,2024-10-14,2987,42.69,Food & Beverage,Gourmet Tea,2,48,Female,N. America,Mobile App,Shipped,28.06,14.629999999999999
14038,2024-10-14,3365,29.99,Books & Media,Vinyl Record,3,41,Male,Europe,Website,Shipped,18.78,11.209999999999997
19351,2024-10-14,2459,127.0,Electronics,Smart Watch,2,50,Female,Asia-Pacific,In-Store Pickup,Shipped,78.74,48.260000000000005
15451,2024-10-14,4667,22.27,Home Goods,Air Fryer,2,67,Female,Asia-Pacific,Website,Shipped,11.92,10.35
12517,2024-10-15,2669,170.0,Sports,Dumbbell Set,5,60,Male,Europe,Mobile App,Shipped,91.18,78.82
16736,2024-10-15,3176,118.91,Apparel,Winter Jacket,4,62,Female,Europe,Mobile App,Shipped,60.04,58.87
17746,2024-10-15,2371,90.0,Books & Media,Vinyl Record,4,63,Non-Binary,N. America,Website,Delivered,50.63,39.37
18865,2024-10-15,3968,244.35,Home Goods,Robot Vacuum,5,31,Male,Latin America,Affiliate,Shipped,179.78,64.57
12318,2024-10-15,4724,129.52,Home Goods,Air Fryer,5,23,Female,N. America,Mobile App,Shipped,78.64,50.88000000000001
19046,2024-10-15,5247,105.85,Electronics,Smart Watch,4,57,Female,N. America,Website,Shipped,70.36,35.489999999999995
19505,2024-10-15,4918,52.87,Electronics,Laptop,4,29,Female,Europe,Website,Shipped,32.29,20.58
13257,2024-10-15,4428,105.94,Electronics,Laptop,2,31,Not Specified,Asia-Pacific,Website,Shipped,71.43,34.50999999999999
12568,2024-10-15,4545,67.62,Electronics,Wireless Earbuds,3,33,Non-Binary,Asia-Pacific,Website,Shipped,34.62,33.00000000000001
12924,2024-10-15,3471,155.07,Sports,Dumbbell Set,5,22,Female,N. America,Website,Delivered,89.92,65.14999999999999
12040,2024-10-15,3831,187.71,Electronics,Smart Watch,2,65,Male,N. America,Website,Shipped,101.03,86.68
16625,2024-10-15,4125,113.04,Home Goods,Candle Set,1,57,Male,Europe,Mobile App,Cancelled,67.15,45.89
12038,2024-10-15,4875,18.29,Books & Media,Vinyl Record,2,67,Female,Latin America,Affiliate,Shipped,9.6,8.69
12616,2024-10-15,2060,49.79,Food & Beverage,Gourmet Tea,3,20,Female,Asia-Pacific,Website,Delivered,34.75,15.04
19363,2024-10-15,3374,96.05,Apparel,Denim Jeans,3,46,Female,Asia-Pacific,Website,Shipped,69.94,26.11
17674,2024-10-15,3443,56.08,Books & Media,E-Reader,5,45,Female,N. America,Website,Shipped,33.42,22.659999999999997
13795,2024-10-15,4411,34.01,Food & Beverage,Gourmet Tea,4,36,Female,Europe,In-Store Pickup,Shipped,23.07,10.939999999999998
11842,2024-10-15,3592,139.59,Food & Beverage,Protein Bars,1,59,Female,Europe,Website,Shipped,87.72,51.870000000000005
10933,2024-10-15,4653,78.43,Home Goods,Robot Vacuum,1,67,Male,Latin America,In-Store Pickup,Shipped,40.46,37.970000000000006
19747,2024-10-15,5312,59.49,Food & Beverage,Protein Bars,4,50,Female,Europe,Website,Shipped,42.52,16.97
10566,2024-10-15,2801,99.65,Apparel,T-Shirt,3,33,Male,Europe,Mobile App,Shipped,71.78,27.870000000000005
10749,2024-10-15,2767,65.51,Sports,Dumbbell Set,1,56,Female,N. America,Mobile App,Shipped,33.14,32.370000000000005
19137,2024-10-15,2541,179.68,Sports,Yoga Mat,3,57,Female,Asia-Pacific,Website,Delivered,97.12,82.56
11906,2024-10-15,3871,129.32,Sports,Running Shoes,3,41,Non-Binary,Latin America,Mobile App,Shipped,87.99,41.33
11809,2024-10-15,2707,60.54,Sports,Running Shoes,2,49,Male,Latin America,Website,Shipped,38.45,22.089999999999996
17969,2024-10-15,2753,94.93,Home Goods,Candle Set,3,48,Male,Asia-Pacific,Website,Shipped,54.47,40.46000000000001
16236,2024-10-15,4088,180.42,Books & Media,Best-Seller Novel,1,44,Non-Binary,N. America,Website,Shipped,96.01,84.40999999999998
16093,2024-10-15,5148,72.33,Books & Media,Best-Seller Novel,2,26,Non-Binary,N. America,Website,Delivered,50.96,21.369999999999997
16276,2024-10-15,2468,133.56,Apparel,Denim Jeans,2,55,Male,N. America,Mobile App,Shipped,71.07,62.49000000000001
14619,2024-10-15,4094,58.65,Electronics,Wireless Earbuds,4,37,Male,Europe,Website,Delivered,36.12,22.53
11544,2024-10-15,2687,123.49,Sports,Dumbbell Set,2,63,Male,N. America,Website,Shipped,77.43,46.05999999999999
12200,2024-10-15,2430,102.09,Books & Media,E-Reader,2,48,Male,Latin America,Website,Shipped,59.41,42.68000000000001
14160,2024-10-15,3189,70.23,Home Goods,Robot Vacuum,3,48,Non-Binary,Asia-Pacific,Website,Shipped,52.22,18.010000000000005
11554,2024-10-15,2840,128.94,Apparel,Winter Jacket,5,35,Male,Europe,Affiliate,Delivered,83.18,45.75999999999999
16299,2024-10-15,4802,142.19,Apparel,T-Shirt,5,52,Male,Europe,Mobile App,Shipped,88.88,53.31
13977,2024-10-15,3443,213.13,Apparel,Denim Jeans,4,36,Female,Europe,Website,Shipped,120.31,92.82
17025,2024-10-16,2285,80.43,Books & Media,Best-Seller Novel,3,65,Female,N. America,Website,Shipped,50.43,30.000000000000007
18434,2024-10-16,5412,64.47,Sports,Yoga Mat,1,63,Not Specified,N. America,Mobile App,Shipped,42.31,22.159999999999997
11001,2024-10-16,2323,147.46,Electronics,Wireless Earbuds,4,58,Female,N. America,Website,Shipped,89.04,58.42
17282,2024-10-16,2767,97.24,Apparel,Winter Jacket,1,34,Male,Asia-Pacific,Affiliate,Shipped,69.27,27.97
13842,2024-10-16,2724,100.37,Books & Media,Best-Seller Novel,1,34,Non-Binary,N. America,Website,Delivered,63.42,36.95
17497,2024-10-16,3106,190.5,Electronics,Wireless Earbuds,2,32,Female,N. America,Website,Delivered,139.31,51.19
12917,2024-10-16,3188,43.33,Food & Beverage,Coffee Subscription,3,56,Male,Europe,Affiliate,Cancelled,25.36,17.97
18439,2024-10-16,3824,146.55,Sports,Running Shoes,1,56,Non-Binary,Asia-Pacific,Website,Shipped,88.01,58.540000000000006
19253,2024-10-16,3769,72.7,Books & Media,Vinyl Record,3,51,Male,Latin America,Website,Shipped,53.35,19.35
14034,2024-10-16,5103,82.47,Electronics,Wireless Earbuds,3,30,Male,Asia-Pacific,Mobile App,Delivered,50.28,32.19
10414,2024-10-16,2238,175.81,Apparel,Denim Jeans,3,24,Female,Europe,Mobile App,Shipped,121.61,54.2
15342,2024-10-16,3642,82.11,Home Goods,Candle Set,5,45,Female,N. America,Affiliate,Shipped,61.13,20.979999999999997
10166,2024-10-16,2729,143.89,Home Goods,Air Fryer,5,38,Male,Asia-Pacific,Website,Shipped,73.89,69.99999999999999
14062,2024-10-16,4644,14.0,Apparel,Denim Jeans,2,38,Male,N. America,Mobile App,Shipped,7.54,6.46
14097,2024-10-16,2375,128.77,Sports,Dumbbell Set,4,45,Not Specified,Europe,Website,Shipped,66.46,62.31000000000002
17889,2024-10-16,2905,89.7,Apparel,T-Shirt,4,39,Male,Europe,Website,Shipped,66.72,22.980000000000004
11101,2024-10-16,2029,147.55,Electronics,Wireless Earbuds,5,59,Male,Latin America,Website,Shipped,110.18,37.370000000000005
15567,2024-10-16,2216,119.72,Sports,Dumbbell Set,2,25,Male,Asia-Pacific,Website,Shipped,64.51,55.209999999999994
12696,2024-10-16,3110,82.6,Home Goods,Candle Set,2,44,Male,N. America,Website,Shipped,61.02,21.57999999999999
11812,2024-10-16,2386,105.82,Books & Media,Vinyl Record,5,58,Female,Latin America,Mobile App,Shipped,69.27,36.55
16976,2024-10-16,4521,160.2,Home Goods,Robot Vacuum,4,59,Female,Europe,Mobile App,Shipped,101.66,58.53999999999999
14109,2024-10-16,2567,139.81,Electronics,Smart Watch,2,69,Female,N. America,Mobile App,Shipped,82.71,57.10000000000001
14590,2024-10-16,3043,-14.4,Sports,Running Shoes,4,37,Female,N. America,Mobile App,Shipped,-10.48,-3.92
18629,2024-10-16,4738,100.7,Electronics,Smart Watch,1,34,Male,Asia-Pacific,In-Store Pickup,Shipped,70.53,30.17
15598,2024-10-16,2886,128.4,Books & Media,Best-Seller Novel,2,61,Female,Europe,Mobile App,Shipped,92.35,36.05000000000001
13927,2024-10-16,4665,48.8,Sports,Running Shoes,1,20,Female,Europe,Mobile App,Shipped,32.98,15.82
17865,2024-10-16,4354,205.97,Electronics,Smart Watch,1,40,Female,Europe,Mobile App,Delivered,130.35,75.62
15900,2024-10-16,2472,135.3,Sports,Yoga Mat,2,50,Male,N. America,In-Store Pickup,Shipped,94.51,40.790000000000006
15434,2024-10-16,4005,56.52,Electronics,Smart Watch,2,40,Non-Binary,N. America,Mobile App,Cancelled,34.29,22.230000000000004
10607,2024-10-16,3138,75.87,Food & Beverage,Protein Bars,5,27,Not Specified,Europe,Mobile App,Shipped,39.4,36.470000000000006
15482,2024-10-16,2002,193.1,Sports,Running Shoes,3,64,Non-Binary,Asia-Pacific,Website,Cancelled,117.93,75.16999999999999
12962,2024-10-17,3870,77.03,Sports,Running Shoes,2,53,Female,N. America,Website,Shipped,46.3,30.730000000000004
12118,2024-10-17,4885,114.73,Home Goods,Air Fryer,1,37,Male,N. America,Website,Shipped,60.36,54.370000000000005
10054,2024-10-17,3921,42.89,Food & Beverage,Gourmet Tea,1,25,Female,Europe,Website,Shipped,28.36,14.530000000000001
12129,2024-10-17,3079,59.24,Electronics,Smart Watch,2,49,Female,Asia-Pacific,Mobile App,Delivered,43.69,15.550000000000004
17772,2024-10-17,3771,97.04,Apparel,Winter Jacket,4,66,Male,N. America,Website,Shipped,54.83,42.21000000000001
11436,2024-10-17,3499,141.9,Home Goods,Candle Set,3,63,Female,Europe,Mobile App,Shipped,95.61,46.290000000000006
15296,2024-10-17,3091,109.99,Sports,Yoga Mat,5,37,Male,N. America,Website,Shipped,64.69,45.3
18248,2024-10-17,2360,173.43,Home Goods,Air Fryer,2,65,Female,Asia-Pacific,Website,Shipped,127.98,45.45
17546,2024-10-17,5076,114.97,Books & Media,Vinyl Record,1,37,Female,Asia-Pacific,Website,Cancelled,64.83,50.14
12679,2024-10-17,3975,113.95,Sports,Running Shoes,5,60,Female,Europe,Website,Delivered,70.4,43.55
16796,2024-10-17,4911,59.58,Books & Media,Best-Seller Novel,5,62,Non-Binary,Latin America,Affiliate,Shipped,30.67,28.909999999999997
13965,2024-10-17,5279,184.8,Apparel,T-Shirt,2,69,Male,Latin America,In-Store Pickup,Shipped,112.67,72.13000000000001
17202,2024-10-17,3410,73.3,Electronics,Smart Watch,4,37,Male,Europe,Website,Returned,51.81,21.489999999999995
10741,2024-10-17,4883,20.23,Sports,Yoga Mat,3,36,Male,Asia-Pacific,Affiliate,Shipped,10.85,9.38
10967,2024-10-17,2288,45.92,Electronics,Wireless Earbuds,4,69,Female,Europe,Mobile App,Shipped,23.48,22.44
18682,2024-10-17,4908,101.95,Sports,Yoga Mat,2,25,Non-Binary,N. America,Website,Shipped,75.57,26.38000000000001
17718,2024-10-17,2334,54.17,Food & Beverage,Coffee Subscription,2,24,Male,Europe,Affiliate,Cancelled,29.03,25.14
11154,2024-10-17,3233,123.29,Books & Media,Vinyl Record,1,56,Female,Europe,Website,Shipped,73.66,49.63000000000001
15871,2024-10-17,4252,127.34,Apparel,Winter Jacket,5,48,Male,Europe,Website,Shipped,74.76,52.58
12926,2024-10-17,2318,59.62,Electronics,Smart Watch,1,23,Male,Europe,Website,Delivered,39.99,19.629999999999995
17717,2024-10-17,2842,72.45,Books & Media,E-Reader,3,59,Male,Europe,Mobile App,Shipped,45.93,26.520000000000003
11597,2024-10-17,3972,156.33,Sports,Running Shoes,2,64,Female,N. America,Mobile App,Cancelled,111.61,44.72000000000001
15899,2024-10-17,5101,43.17,Books & Media,Best-Seller Novel,5,52,Male,Europe,Website,Shipped,30.47,12.700000000000003
12037,2024-10-17,4544,114.76,Sports,Yoga Mat,3,55,Male,N. America,Website,Returned,60.67,54.09
12582,2024-10-17,4561,78.14,Home Goods,Candle Set,5,56,Male,N. America,Website,Shipped,45.67,32.47
10974,2024-10-17,3423,96.04,Home Goods,Air Fryer,4,24,Male,N. America,Affiliate,Shipped,68.63,27.41000000000001
14652,2024-10-17,3952,115.09,Apparel,T-Shirt,5,49,Male,N. America,Mobile App,Shipped,68.41,46.68000000000001
10102,2024-10-18,2138,75.15,Apparel,Winter Jacket,4,39,Male,Europe,Mobile App,Shipped,49.01,26.140000000000008
16723,2024-10-18,3373,124.55,Electronics,Wireless Earbuds,1,57,Non-Binary,Latin America,Website,Shipped,91.59,32.959999999999994
13463,2024-10-18,4596,74.39,Electronics,Laptop,1,63,Non-Binary,Europe,Mobile App,Shipped,50.35,24.04
19473,2024-10-18,3572,103.74,Books & Media,E-Reader,5,24,Male,N. America,Website,Shipped,55.4,48.339999999999996
17051,2024-10-18,3928,61.83,Home Goods,Air Fryer,3,45,Non-Binary,Asia-Pacific,Mobile App,Delivered,31.77,30.06
16952,2024-10-18,4849,33.28,Electronics,Smart Watch,2,48,Male,N. America,Mobile App,Returned,17.98,15.3
10147,2024-10-18,2412,124.68,Electronics,Smart Watch,5,61,Female,Europe,Affiliate,Shipped,92.33,32.35000000000001
19431,2024-10-18,4654,154.28,Electronics,Laptop,2,37,Female,Asia-Pacific,Website,Shipped,85.23,69.05
11610,2024-10-18,4338,155.38,Electronics,Wireless Earbuds,3,21,Male,N. America,In-Store Pickup,Shipped,97.68,57.69999999999999
11900,2024-10-18,3169,57.31,Books & Media,Best-Seller Novel,3,50,Non-Binary,Europe,Website,Shipped,37.61,19.700000000000003
16298,2024-10-18,4815,133.34,Electronics,Wireless Earbuds,2,36,Female,Asia-Pacific,Mobile App,Shipped,97.99,35.35000000000001
11201,2024-10-18,4040,206.63,Food & Beverage,Coffee Subscription,2,44,Male,N. America,Website,Shipped,147.74,58.889999999999986
17485,2024-10-18,3329,197.08,Books & Media,Best-Seller Novel,4,61,Non-Binary,N. America,Website,Shipped,121.32,75.76000000000002
10988,2024-10-18,3306,77.0,Home Goods,Candle Set,5,63,Male,Latin America,Website,Delivered,44.63,32.37
16349,2024-10-18,4674,147.24,Apparel,Denim Jeans,4,45,Female,Europe,Mobile App,Shipped,82.22,65.02000000000001
19295,2024-10-18,4558,91.68,Electronics,Laptop,3,51,Not Specified,N. America,Mobile App,Shipped,49.81,41.870000000000005
11175,2024-10-18,4169,235.18,Apparel,Winter Jacket,3,49,Male,Europe,In-Store Pickup,Shipped,135.84,99.34
14239,2024-10-18,4368,89.49,Apparel,T-Shirt,1,62,Female,Europe,Website,Shipped,47.94,41.55
11930,2024-10-18,4080,100.56,Food & Beverage,Gourmet Tea,4,64,Female,Asia-Pacific,In-Store Pickup,Shipped,74.04,26.519999999999996
17911,2024-10-19,4922,25.17,Electronics,Wireless Earbuds,1,33,Male,Europe,Website,Cancelled,13.21,11.96
15139,2024-10-19,3893,83.81,Books & Media,Best-Seller Novel,4,25,Male,Europe,Mobile App,Shipped,47.2,36.61
18099,2024-10-19,2176,65.81,Books & Media,Best-Seller Novel,4,39,Not Specified,Latin America,Website,Shipped,46.22,19.590000000000003
13434,2024-10-19,2784,175.05,Electronics,Wireless Earbuds,2,54,Male,N. America,In-Store Pickup,Shipped,124.76,50.290000000000006
14494,2024-10-19,2252,73.82,Electronics,Wireless Earbuds,4,42,Female,Europe,Website,Returned,42.02,31.79999999999999
13916,2024-10-19,4921,62.57,Sports,Running Shoes,2,54,Female,Europe,Mobile App,Shipped,31.3,31.27
19362,2024-10-19,4475,163.23,Food & Beverage,Gourmet Tea,1,50,Male,N. America,Affiliate,Delivered,96.01,67.21999999999998
18518,2024-10-19,4163,128.21,Food & Beverage,Gourmet Tea,4,58,Male,Asia-Pacific,Website,Shipped,73.59,54.620000000000005
14797,2024-10-19,2971,89.36,Home Goods,Candle Set,5,22,Male,Europe,Website,Shipped,55.97,33.39
16398,2024-10-19,3274,57.45,Electronics,Wireless Earbuds,5,25,Male,Europe,Affiliate,Shipped,29.0,28.450000000000003
11616,2024-10-19,4539,101.87,Electronics,Smart Watch,2,31,Female,Europe,Website,Delivered,56.72,45.150000000000006
16578,2024-10-19,3157,112.46,Apparel,Winter Jacket,1,39,Male,N. America,Website,Shipped,67.29,45.16999999999999
10542,2024-10-19,3518,134.56,Sports,Running Shoes,4,35,Male,N. America,In-Store Pickup,Shipped,85.12,49.44
